"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2007","2007",,,"0","Units",,,6074.317,"E","Estimated value"
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2008","2008",,,"0","Units",,,6015.325,"E","Estimated value"
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2009","2009",,,"0","Units",,,5801.475,"E","Estimated value"
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2010","2010",,,"0","Units",,,6010.983,"E","Estimated value"
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2011","2011",,,"0","Units",,,6092.075,"E","Estimated value"
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2012","2012",,,"0","Units",,,6131.067,"E","Estimated value"
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2013","2013",,,"0","Units",,,6269.258,,
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2014","2014",,,"0","Units",,,6474.367,,
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2015","2015",,,"0","Units",,,6656.017,,
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2016","2016",,,"0","Units",,,6660.792,,
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2017","2017",,,"0","Units",,,6763.7,,
"KOR","Korea","YGTT10L1_ST","Employment in industry","A","Annual","2018","2018",,,"0","Units",,,6759.783,,
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2005","2005",,,"0","Units",,,26.65636,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2006","2006",,,"0","Units",,,26.14448,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2007","2007",,,"0","Units",,,25.78112,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2008","2008",,,"0","Units",,,25.30125,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2009","2009",,,"0","Units",,,24.4916,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2010","2010",,,"0","Units",,,25.01157,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2011","2011",,,"0","Units",,,24.8388,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2012","2012",,,"0","Units",,,24.5687,"E","Estimated value"
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2013","2013",,,"0","Units",,,24.78031,,
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2014","2014",,,"0","Units",,,25.00025,,
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2015","2015",,,"0","Units",,,25.42629,,
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2016","2016",,,"0","Units",,,25.22157,,
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2017","2017",,,"0","Units",,,25.30867,,
"KOR","Korea","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2018","2018",,,"0","Units",,,25.20232,,
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2005","2005",,,"0","Units",,,14928.2,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2006","2006",,,"0","Units",,,15352.2,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2007","2007",,,"0","Units",,,15766.83,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2008","2008",,,"0","Units",,,16061.24,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2009","2009",,,"0","Units",,,16226.58,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2010","2010",,,"0","Units",,,16435.54,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2011","2011",,,"0","Units",,,16871.66,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2012","2012",,,"0","Units",,,17293.26,"E","Estimated value"
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2013","2013",,,"0","Units",,,17517.02,,
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2014","2014",,,"0","Units",,,17976.76,,
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2015","2015",,,"0","Units",,,18184.28,,
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2016","2016",,,"0","Units",,,18475.82,,
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2017","2017",,,"0","Units",,,18682.5,,
"KOR","Korea","YGTT11L1_ST","Employment in services","A","Annual","2018","2018",,,"0","Units",,,18722.12,,
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2005","2005",,,"0","Units",,,65.38554,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2006","2006",,,"0","Units",,,66.20733,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2007","2007",,,"0","Units",,,66.91889,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2008","2008",,,"0","Units",,,67.55569,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2009","2009",,,"0","Units",,,68.50241,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2010","2010",,,"0","Units",,,68.38794,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2011","2011",,,"0","Units",,,68.78967,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2012","2012",,,"0","Units",,,69.29835,"E","Estimated value"
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2013","2013",,,"0","Units",,,69.23898,,
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2014","2014",,,"0","Units",,,69.41582,,
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2015","2015",,,"0","Units",,,69.46478,,
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2016","2016",,,"0","Units",,,69.96004,,
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2017","2017",,,"0","Units",,,69.90689,,
"KOR","Korea","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2018","2018",,,"0","Units",,,69.80117,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2005","2005",,,"0","Units",,,887.2667,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2006","2006",,,"0","Units",,,835.725,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2007","2007",,,"0","Units",,,790.2333,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2008","2008",,,"0","Units",,,775.7917,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2009","2009",,,"0","Units",,,894.2416,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2010","2010",,,"0","Units",,,923.6334,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2011","2011",,,"0","Units",,,862.5417,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2012","2012",,,"0","Units",,,826.0667,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2013","2013",,,"0","Units",,,808.2083,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2014","2014",,,"0","Units",,,938.475,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2015","2015",,,"0","Units",,,975.7333,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2016","2016",,,"0","Units",,,1009.233,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2017","2017",,,"0","Units",,,1022.875,,
"KOR","Korea","YGTT06L1_ST","Unemployment","A","Annual","2018","2018",,,"0","Units",,,1073.25,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2005","2005",,,"0","Units",,,3.75,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2006","2006",,,"0","Units",,,3.475,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2007","2007",,,"0","Units",,,3.258333,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2008","2008",,,"0","Units",,,3.175,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2009","2009",,,"0","Units",,,3.633333,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2010","2010",,,"0","Units",,,3.708333,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2011","2011",,,"0","Units",,,3.408333,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2012","2012",,,"0","Units",,,3.225,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2013","2013",,,"0","Units",,,3.1,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2014","2014",,,"0","Units",,,3.491667,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2015","2015",,,"0","Units",,,3.591667,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2016","2016",,,"0","Units",,,3.675,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2017","2017",,,"0","Units",,,3.683333,,
"KOR","Korea","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2018","2018",,,"0","Units",,,3.833333,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2005","2005",,,"0","Units",,,202.7,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2006","2006",,,"0","Units",,,205,"B","Break"
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2007","2007",,,"0","Units",,,211.475,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2008","2008",,,"0","Units",,,213.15,"B","Break"
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2009","2009",,,"0","Units",,,228.9,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2010","2010",,,"0","Units",,,230.9,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2011","2011",,,"0","Units",,,236.325,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2012","2012",,,"0","Units",,,248.875,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2013","2013",,,"0","Units",,,253.55,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2014","2014",,,"0","Units",,,260.9,"B","Break"
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2015","2015",,,"0","Units",,,275.875,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2016","2016",,,"0","Units",,,277.975,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2017","2017",,,"0","Units",,,287.75,,
"LUX","Luxembourg","YGTT07L1_ST","Labour force","A","Annual","2018","2018",,,"0","Units",,,296.475,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2005","2005",,,"0","Units",,,86,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2006","2006",,,"0","Units",,,89.9,"B","Break"
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2007","2007",,,"0","Units",,,93.575,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2008","2008",,,"0","Units",,,92.45,"B","Break"
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2009","2009",,,"0","Units",,,99.125,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2010","2010",,,"0","Units",,,100.925,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2011","2011",,,"0","Units",,,103.975,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2012","2012",,,"0","Units",,,110.575,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2013","2013",,,"0","Units",,,112.325,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2014","2014",,,"0","Units",,,116.35,"B","Break"
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2015","2015",,,"0","Units",,,125.475,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2016","2016",,,"0","Units",,,126.025,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2017","2017",,,"0","Units",,,133,,
"LUX","Luxembourg","YGFE07L1_ST","Labour force females","A","Annual","2018","2018",,,"0","Units",,,137.6,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2005","2005",,,"0","Units",,,116.7,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2006","2006",,,"0","Units",,,115.1,"B","Break"
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2007","2007",,,"0","Units",,,117.925,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2008","2008",,,"0","Units",,,120.7,"B","Break"
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2009","2009",,,"0","Units",,,129.775,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2010","2010",,,"0","Units",,,129.925,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2011","2011",,,"0","Units",,,132.4,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2012","2012",,,"0","Units",,,138.275,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2013","2013",,,"0","Units",,,141.175,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2014","2014",,,"0","Units",,,144.55,"B","Break"
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2015","2015",,,"0","Units",,,150.375,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2016","2016",,,"0","Units",,,151.975,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2017","2017",,,"0","Units",,,154.725,,
"LUX","Luxembourg","YGMA07L1_ST","Labour force males","A","Annual","2018","2018",,,"0","Units",,,158.85,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2005","2005",,,"0","Units",,,193.6,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2006","2006",,,"0","Units",,,195.3,"B","Break"
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2007","2007",,,"0","Units",,,202.9,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2008","2008",,,"0","Units",,,202.375,"B","Break"
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2009","2009",,,"0","Units",,,217.2,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2010","2010",,,"0","Units",,,220.8,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2011","2011",,,"0","Units",,,224.775,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2012","2012",,,"0","Units",,,236.075,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2013","2013",,,"0","Units",,,238.725,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2014","2014",,,"0","Units",,,245.625,"B","Break"
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2015","2015",,,"0","Units",,,257.45,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2016","2016",,,"0","Units",,,260.475,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2017","2017",,,"0","Units",,,271.85,,
"LUX","Luxembourg","YGTT08L1_ST","Employment","A","Annual","2018","2018",,,"0","Units",,,279.9,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2005","2005",,,"0","Units",,,81,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2006","2006",,,"0","Units",,,84.3,"B","Break"
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2007","2007",,,"0","Units",,,89.2,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2008","2008",,,"0","Units",,,86.875,"B","Break"
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2009","2009",,,"0","Units",,,93.05,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2010","2010",,,"0","Units",,,95.8,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2011","2011",,,"0","Units",,,97.425,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2012","2012",,,"0","Units",,,104.075,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2013","2013",,,"0","Units",,,105.15,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2014","2014",,,"0","Units",,,109.625,"B","Break"
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2015","2015",,,"0","Units",,,116.275,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2016","2016",,,"0","Units",,,117.675,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2017","2017",,,"0","Units",,,125.7,,
"LUX","Luxembourg","YGFE08L1_ST","Employment females","A","Annual","2018","2018",,,"0","Units",,,129.5,,
"LUX","Luxembourg","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2005","2005",,,"0","Units",,,41.83884,,
"LUX","Luxembourg","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2006","2006",,,"0","Units",,,43.16436,"B","Break"
"LUX","Luxembourg","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2007","2007",,,"0","Units",,,43.96254,,
