"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","DNK","Denmark","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.843627598674307,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.22367101303913,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.829336530775377,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,0.846866593603662,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.717560294996998,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.74708636318359,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.528309409888366,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.737272093254964,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.775810622637737,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,0.545905707196014,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,0.774039892825248,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.485052464858456,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.796733393088339,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.594530321046352,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.812605291844238,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.750839754989138,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,1.01919651692066,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,1.16669962428315,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.36836886465047,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.25605775887646,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.26332412159496,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,1.53010858835144,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.26046282619399,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.18214954191703,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.08684912558049,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.26083530338851,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.12061338838102,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.46107079819572,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,1.1754334410814,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,1.01641907740424,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.831458475985518,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.09396366477826,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.916179337231976,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.748663101604282,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.671010405523671,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.915198130659145,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.98719577753883,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.846303501945518,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.602702439972758,,
"CPALTT01","Consumer prices: all items","FIN","Finland","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.318933024064933,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,1.34234961647154,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.20809423135006,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,1.14977004599081,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.16894794684784,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,0.805970149253731,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.68568021464771,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.718204488778064,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,0.904752435871931,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,0.986645405620891,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.05609245790574,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,1.17588440458396,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1.19225037257822,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.33452843342297,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.18372625087039,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.56172778491648,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.63934426229508,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,2.02349225150528,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,2.02329253849193,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,2.28780825987916,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,2.25637993891025,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.2007302871805,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2.20841959972395,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.89106667979906,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.59057437407953,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.23832923832923,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.31734172237513,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.10948905109488,,
"CPALTT01","Consumer prices: all items","FRA","France","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.26311698406528,,
