# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿ref_area.label,indicator.label,source.label,time,cbc_value
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2012,15.1958
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2012,15.5062
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2012,29.717
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2012,13.6933
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2012,11.5732
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2012,11.813
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2012,22.7007
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2012,10.7324
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2013,11.7699
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2013,11.979
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2013,21.8912
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2013,10.8229
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2013,13.0647
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2013,13.3526
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2013,22.9888
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2013,11.9639
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2013,10.4784
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2013,10.6148
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2013,20.3583
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2013,9.7198
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2014,10.6981
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2014,10.8983
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2014,19.2521
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2014,9.8588
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2014,12.1814
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2014,12.4214
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2014,19.6417
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2014,11.3165
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2014,9.2213
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2014,9.3815
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2014,18.7139
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2014,8.4532
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2015,9.12
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2015,9.3162
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2015,16.2987
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2015,8.4528
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2015,10.0971
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2015,10.2981
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2015,16.0209
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2015,9.4714
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2015,8.1612
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2015,8.3524
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2015,16.6471
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2015,7.4756
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2016,7.8621
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2016,8.0622
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016,14.4547
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016,7.2636
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2016,9.1022
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2016,9.3027
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016,15.898
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016,8.3951
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2016,6.6531
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2016,6.8469
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016,12.6252
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016,6.1864
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2017,7.0732
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2017,7.2996
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,13.2644
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2017,6.552
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2017,8.5003
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2017,8.7607
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,14.5675
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2017,7.9246
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2017,5.6759
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2017,5.8677
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,11.658
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2017,5.2337
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2018,6.1471
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2018,6.3348
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2018,11.1138
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2018,5.7413
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2018,6.8911
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2018,7.0896
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2018,11.9876
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2018,6.4314
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2018,5.4094
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2018,5.5848
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2018,10.0657
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2018,5.0676
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2019,6.2552
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2019,6.4748
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2019,11.8536
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2019,5.8132
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2019,7.0227
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2019,7.2547
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2019,14.1195
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2019,6.4178
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2019,5.4936
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2019,5.6972
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2019,9.2507
Lithuania,SDG indicator 8.5.2 - Unemployment rate (%),LTU - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2019,5.2202
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2000,2.3453
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2000,2.3574
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2000,6.3806
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2000,1.9504
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2000,1.8207
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2000,1.8294
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2000,5.6602
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2000,1.4758
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2000,3.1416
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2000,3.1598
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2000,7.2883
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2000,2.6844
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2001,1.805
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2001,1.8091
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2001,6.3403
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2001,1.3491
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2001,1.5621
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2001,1.5658
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2001,7.1127
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2001,1.0656
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2001,2.1674
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2001,2.172
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2001,5.4402
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2001,1.783
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2002,2.6209
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2002,2.631
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2002,6.9604
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2002,2.1956
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2002,1.9344
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2002,1.9441
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2002,5.3378
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2002,1.6258
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2002,3.6302
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2002,3.6379
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2002,8.9787
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2002,3.0474
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2003,3.675
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2003,3.691
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2003,10.9272
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2003,3.057
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2003,2.9558
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2003,2.9694
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2003,9.73
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2003,2.459
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2003,4.7091
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2003,4.7279
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2003,12.1892
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2003,3.9404
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2004,5.1133
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2004,5.1241
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2004,16.9109
Luxembourg,SDG indicator 8.5.2 - Unemployment rate (%),LUX - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2004,4.2089
